    Residual          Y-hat        Observation
    0.116410         21.7722         21.8886    
   -0.297150E-01     21.4567         21.4270    
     1.01972         22.0290         23.0487    
    -1.06818         21.2603         20.1922    
     1.52980         22.3791         23.9089    
   -0.247614E-01     21.7363         21.7116    
   -0.917096         21.5305         20.6134    
    0.822613         22.4914         23.3141    
     1.24031         22.7192         23.9595    
   -0.936696         22.1623         21.2256    
    0.281596         23.4969         23.7785    
   -0.210189         22.5585         22.3483    
    0.443815         22.9132         23.3570    
   -0.566768         21.5260         20.9592    
    0.213443E-01     20.6750         20.6964    
    0.652141         21.0190         21.6712    
   -0.865642         21.3699         20.5043    
    -2.04315         20.8044         18.7612    
    -1.06834         21.1529         20.0845    
    0.238523         21.8143         22.0529    
    0.477333         21.9958         22.4731    
   -0.177547         22.5512         22.3736    
    0.369947         22.9831         23.3530    
    0.351853         22.2595         22.6113    
    0.322872         22.5160         22.8388    
   -0.738295         20.5743         19.8360    
    -1.03325         20.6104         19.5772    
    0.409560         20.9470         21.3565    
    0.733632         21.7886         22.5222    
    0.464755         22.1862         22.6510    
    0.688653         21.1697         21.8583    
    0.369579         21.2182         21.5877    
   -0.781512E-01     20.6247         20.5465    
   -0.923836         20.2904         19.3666    
   -0.348799         20.4771         20.1283    
    -1.28387         21.2339         19.9500    
    0.371519         21.8219         22.1934    
    -1.72974         20.7673         19.0375    
   -0.163630         22.1843         22.0207    
    0.584321E-01     22.4291         22.4875    
    0.216414         22.6771         22.8935    
   -0.734348         20.8672         20.1328    
   -0.566804         21.0517         20.4849    
    0.201330         21.2483         21.4496    
    0.938800E-01     21.1520         21.2459    
   -0.312664         20.2774         19.9648    
    0.864683         21.1400         22.0047    
    0.572583E-01     20.4354         20.4926    
    0.346889         22.6921         23.0390    
   -0.319849         22.3285         22.0086    
    0.132934         21.2923         21.4252    
    0.381008         21.7611         22.1421    
   -0.176554         21.1747         20.9982    
    0.375609         21.2313         21.6069    
    0.849709         21.5941         22.4438    
    0.119119         20.3636         20.4827    
   -0.668963E-01     20.8629         20.7960    
    0.692107         20.7284         21.4205    
    0.187588         20.8900         21.0776    
   -0.337473         21.8794         21.5419    
    0.911642         24.3413         25.2530    
    -1.48269         23.3239         21.8412    
   -0.898203         21.6125         20.7143    
   -0.920250         22.5135         21.5933    
    0.198680         22.8133         23.0120    
    0.825688E-02     23.2038         23.2121    
   -0.822033         21.6148         20.7928    
    0.587807         23.5550         24.1428    
    0.817622         23.8056         24.6232    
     1.08386         24.0960         25.1799    
   -0.964752E-01     22.8087         22.7122    
    0.998920         24.0034         25.0023    
    0.155724         23.0837         23.2394    
    0.605494         24.0664         24.6719    
   -0.882845E-01     23.4979         23.4096    
    -1.58470         22.7197         21.1350    
    0.353649E-01     23.1073         23.1426    
    0.710756         23.1964         23.9072    
   -0.213891         23.0586         22.8447    
   -0.387340         22.3692         21.9819    
   -0.483224         22.3868         21.9036    
    0.557210         23.5551         24.1123    
     1.25749         24.2854         25.5429    
   -0.150779         22.7494         22.5986    
   -0.410681         22.0964         21.6857    
    -1.33687         21.7281         20.3913    
   -0.558321E-01     22.8530         22.7971    
   -0.390260         22.4882         22.0980    
    0.493110         23.4517         23.9448    
    0.457562E-01     23.2975         23.3432    
    0.144721         22.8564         23.0011    
   -0.956375         21.8708         20.9144    
    0.154436         22.8491         23.0035    
    0.654556E-01     23.7241         23.7896    
     1.04940         24.0584         25.1078    
   -0.110391         22.7935         22.6831    
    0.341282         23.2861         23.6274    
    0.903559E-01     23.1713         23.2616    
    0.526631         23.3458         23.8725    
   -0.686881         19.4045         18.7176    
     1.19127         20.7640         21.9553    
    0.221964E-01     19.2903         19.3125    
     1.44896         20.2836         21.7326    
   -0.275249E-01     19.8203         19.7928    
   -0.752597         19.4146         18.6620    
   -0.170624         19.7319         19.5613    
   -0.380415         19.4476         19.0671    
    0.713642         19.4170         20.1306    
    0.709016         19.7527         20.4617    
   -0.741709         18.7872         18.0455    
   -0.411387E-01     19.2229         19.1817    
   -0.375799E-02     19.4367         19.4330    
   -0.840249         19.1437         18.3035    
    0.732147         20.0012         20.7333    
    0.929689         19.8988         20.8285    
    0.632433         20.0646         20.6970    
   -0.736752         19.0394         18.3026    
     1.55271         20.0333         21.5860    
    -1.39556         18.2511         16.8555    
    -1.24735         18.2300         16.9826    
   -0.612197         19.2392         18.6270    
    0.598836         20.1556         20.7545    
   -0.832798         19.3599         18.5271    
    0.426617         20.0994         20.5260    
    0.820365         20.4711         21.2915    
    0.144610E-01     19.8030         19.8174    
   -0.694727         19.4162         18.7215    
     1.12510         20.4905         21.6156    
    0.206427E-01     19.8064         19.8270    
   -0.123259E-01     19.8690         19.8567    
   -0.201996         19.6756         19.4737    
    -1.19564         19.2863         18.0907    
    0.467991         21.8840         22.3520    
    0.877620         21.9321         22.8097    
    0.374543         21.8915         22.2660    
    0.176737         18.8743         19.0511    
    0.630337         20.4107         21.0411    
    -1.75397         18.4084         16.6544    
     1.08763         20.1715         21.2591    
   -0.844073         18.6110         17.7670    
     1.43627         19.5668         21.0030    
   -0.936526         18.6666         17.7301    
   -0.539674         19.3364         18.7968    
   -0.520326         19.1544         18.6341    
    0.320854         20.4179         20.7388    
   -0.326695         19.4271         19.1004    
    -1.98238         18.4688         16.4864    
    0.610970         20.5671         21.1780    
   -0.272421         19.8651         19.5927    
   -0.274363         20.4579         20.1835    
     1.41539         20.8090         22.2244    
    -1.88276         19.1306         17.2478    
   -0.876256E-01     19.7947         19.7071    
    0.213128         20.1706         20.3838    
     1.32641         20.0592         21.3856    
    0.355681         19.5002         19.8559    
    0.724846         19.8280         20.5529    
    0.823701E-01     19.2970         19.3794    
   -0.748852         18.8437         18.0948    
    0.920465         19.3203         20.2408    
    0.551659         20.9423         21.4939    
    0.327933E-01     20.7379         20.7707    
    0.732455         20.2747         21.0072    
   -0.911032         19.5076         18.5965    
    0.310093         20.1735         20.4836    
   -0.139485         19.6965         19.5570    
   -0.899374         19.2821         18.3827    
   -0.617545         19.1712         18.5536    
   -0.355363         19.5290         19.1736    
   -0.449857         19.1652         18.7154    
    0.352555         19.4569         19.8095    
   -0.348646         19.2426         18.8939    
    0.182997         19.5325         19.7155    
    0.425444         21.1651         21.5906    
    0.308305         19.5129         19.8212    
    0.845689         19.4323         20.2779    
    0.883882E-01     19.4094         19.4978    
   -0.977679         19.5003         18.5226    
     1.47809         20.0998         21.5779    
    0.207219         17.9559         18.1631    
    0.298866         18.4297         18.7286    
    0.604143         19.9712         20.5753    
    0.934506         20.5600         21.4945    
    0.401516         20.2693         20.6708    
    0.323861         19.9885         20.3123    
    0.191655         20.3796         20.5712    
   -0.176345         20.3144         20.1381    
     1.34829         21.0860         22.4343    
    0.555054         21.2789         21.8340    
     1.09951         21.5758         22.6753    
    0.290743         21.1348         21.4255    
    0.583439E-01     20.9821         21.0404    
   -0.258431         21.3581         21.0997    
     1.19990         21.4939         22.6938    
    0.904560         21.4645         22.3691    
    0.205084         21.4284         21.6335    
    -1.01674         19.1855         18.1688    
    0.859171         20.3947         21.2539    
    0.223037         19.6678         19.8908    
   -0.358497         19.6583         19.2998    
    0.630075         20.6373         21.2674    
    -1.20480         19.5654         18.3606    
     1.28781         21.1078         22.3957    
    0.805047         21.2527         22.0578    
   -0.353074         19.7292         19.3761    
   -0.641120         19.5313         18.8902    
    -1.17447         19.6902         18.5157    
   -0.971471         20.1165         19.1450    
    -1.07339         19.7486         18.6752    
    0.290032         20.7563         21.0463    
   -0.306263         20.3386         20.0323    
    0.380704         20.2527         20.6334    
     1.39889         20.8079         22.2068    
   -0.337192         19.7067         19.3695    
    0.374110         20.2155         20.5897    
     1.28617         20.4924         21.7786    
    0.362824         19.1036         19.4665    
   -0.868359         18.1782         17.3098    
   -0.764163         19.6621         18.8980    
    0.828187         19.8603         20.6885    
    -1.20890         18.5557         17.3468    
    0.400173         19.2336         19.6338    
   -0.800582         18.5788         17.7782    
    0.158219         18.9743         19.1325    
     1.22625         19.1471         20.3733    
   -0.497984         18.9852         18.4873    
   -0.452631         19.0131         18.5605    
    -1.54927         17.8240         16.2747    
    0.573100         20.0168         20.5899    
   -0.226239         19.7133         19.4870    
    -1.13452         20.0972         18.9627    
    0.538981         20.4326         20.9716    
    0.606690E-01     19.5619         19.6226    
    0.771035         21.7458         22.5168    
    0.164023         20.0939         20.2579    
    -1.39325         19.5843         18.1911    
    0.345803E-01     20.9521         20.9867    
    0.181668         19.4494         19.6311    
    0.235053         18.8825         19.1175    
    0.701992         19.5568         20.2588    
   -0.363024E-01     19.8533         19.8170    
   -0.842834         19.0268         18.1840    
   -0.874152         19.3177         18.4435    
   -0.395086         19.5549         19.1598    
   -0.865889         19.0654         18.1995    
    0.423865         18.8572         19.2810    
   -0.373606E-01     20.3952         20.3578    
    0.145795         19.9139         20.0597    
   -0.122168E-02     19.5606         19.5594    
    0.422723         19.7008         20.1235    
   -0.235831         19.3014         19.0656    
    0.106376         19.4637         19.5701    
   -0.661210         18.5287         17.8674    
    -1.21349         18.2275         17.0140    
     1.23085         19.6096         20.8405    
   -0.422669         18.3946         17.9719    
    -1.48987         17.5760         16.0861    
    -1.01683         18.8135         17.7967    
    0.331546         19.1177         19.4492    
    0.145709         18.9628         19.1085    
    -1.86276         17.7607         15.8980    
    0.960289         19.6912         20.6515    
   -0.249718         18.9828         18.7331    
     1.26258         20.9129         22.1755    
    0.415420         20.1255         20.5410    
    -1.42589         18.6359         17.2100    
   -0.218662         19.1472         18.9285    
    0.365842         19.8808         20.2466    
   -0.563400         19.6596         19.0962    
     1.09350         19.6142         20.7077    
   -0.493922         19.8455         19.3516    
   -0.992044         19.5739         18.5819    
    0.304394         20.4249         20.7293    
    0.678425         20.5859         21.2643    
    -1.47890         18.9303         17.4514    
    0.270702         19.5480         19.8187    
   -0.165655         19.9179         19.7522    
    0.700687         20.3903         21.0910    
   -0.873025         19.9654         19.0924    
   -0.577447         20.3845         19.8071    
    0.938093         21.0445         21.9826    
    0.152340         21.1227         21.2750    
    0.576023         21.3134         21.8894    
    0.977404         21.4476         22.4250    
   -0.279873         20.7316         20.4518    
   -0.386956         20.6595         20.2726    
    0.456867E-01     20.5295         20.5752    
    0.408077         21.3847         21.7928    
    0.703824E-01     20.1911         20.2615    
   -0.126029         21.4148         21.2888    
    0.288198         21.1399         21.4281    
    0.350089         21.5539         21.9040    
   -0.767581         20.8595         20.0920    
     1.35469         23.7845         25.1392    
    0.228215         22.8696         23.0978    
    0.601095         22.2276         22.8287    
    0.854037         22.3656         23.2196    
    -1.32217         20.7253         19.4032    
   -0.458469         21.0855         20.6270    
    0.603494         21.9418         22.5453    
    -1.47949         20.1577         18.6782    
   -0.776015E-01     21.3030         21.2254    
   -0.713202         20.5756         19.8624    
     1.46069         21.7963         23.2570    
    0.204078         21.1110         21.3151    
    0.417493         21.2274         21.6449    
   -0.620368         20.6614         20.0411    
    -1.05263         21.2541         20.2014    
    0.962402         21.5949         22.5573    
   -0.613752         20.5808         19.9671    
    0.682407         20.9156         21.5980    
    0.616493         20.4515         21.0680    
   -0.545441         20.5834         20.0380    
   -0.354635         21.4316         21.0770    
    -1.11729         19.3961         18.2788    
   -0.369301         19.6735         19.3042    
    0.470870         21.3591         21.8300    
   -0.831223         21.0126         20.1814    
   -0.608949         19.1521         18.5432    
    0.554606         19.8547         20.4094    
   -0.409323         20.1511         19.7418    
     1.18697         21.1081         22.2951    
   -0.274411         20.2949         20.0205    
    0.398435         20.7057         21.1041    
    -2.11660         19.4409         17.3243    
   -0.678218E-01     20.2939         20.2261    
    0.292472         20.5478         20.8402    
    0.160391         20.3550         20.5154    
    -1.05837         19.6261         18.5677    
   -0.770061         19.8476         19.0776    
    0.981334         20.0896         21.0710    
    0.213753         19.9114         20.1251    
    0.564244E-01     19.9303         19.9868    
    -1.38868         19.1423         17.7536    
    0.101524         20.1830         20.2845    
    0.863653E-01     20.1747         20.2611    
   -0.415523         19.5051         19.0896    
    0.502512         20.2123         20.7148    
   -0.807711         19.9469         19.1392    
     1.17042         21.1002         22.2706    
    0.369777         21.3320         21.7018    
   -0.341061         19.6965         19.3554    
   -0.494816E-01     20.3936         20.3442    
    0.258456E-01     20.0969         20.1227    
     1.52495         21.1955         22.7204    
     1.51373         21.6973         23.2110    
   -0.496129         20.6012         20.1051    
    0.261979         20.7903         21.0523    
   -0.507007         20.8151         20.3081    
    0.625847         21.7079         22.3337    
    0.807067E-01     21.4106         21.4913    
    0.192340         21.3050         21.4974    
   -0.815136         20.2024         19.3873    
    -1.24028         18.0839         16.8436    
    0.628861E-01     18.1432         18.2061    
   -0.675751         19.8913         19.2155    
   -0.797299         19.8110         19.0137    
   -0.737642         19.7835         19.0458    
   -0.731332         20.0686         19.3373    
   -0.429250         20.1233         19.6940    
    0.870908         21.2166         22.0875    
    0.445480E-01     20.8265         20.8711    
   -0.129809         20.5491         20.4193    
     1.26064         21.5006         22.7612    
   -0.376591E-01     20.7926         20.7549    
   -0.172031         20.7747         20.6027    
    0.322568         20.1914         20.5140    
   -0.359921         19.9653         19.6054    
   -0.801134         20.2766         19.4755    
    0.299451         21.6372         21.9366    
   -0.322554         21.7567         21.4342    
   -0.887022         20.8786         19.9916    
   -0.861000E-01     21.3885         21.3024    
   -0.289565E-01     20.1927         20.1638    
    0.997213E-01     20.2629         20.3626    
    0.809811         20.4007         21.2105    
    0.346896         20.3438         20.6907    
    0.686128E-01     19.3865         19.4551    
    -1.10042         19.5638         18.4634    
     1.94448         23.5827         25.5272    
   -0.121214         22.3419         22.2207    
    0.183657         21.0543         21.2379    
    0.170555         21.7106         21.8811    
   -0.220155         22.9375         22.7173    
     1.70072         23.4812         25.1819    
   -0.212830E-01     23.1689         23.1476    
   -0.154242         20.5397         20.3855    
    0.341458         20.6978         21.0393    
    0.210525         20.9519         21.1624    
   -0.313759         21.0830         20.7693    
     1.03958         21.7480         22.7876    
    0.246662         21.3156         21.5623    
    0.224023         22.0624         22.2864    
    -1.32858         22.1583         20.8297    
    0.408502         22.5737         22.9822    
    0.174717         21.8048         21.9795    
    0.442154         21.8694         22.3115    
    0.194457         22.0948         22.2893    
    0.849794         21.5151         22.3649    
   -0.434746         20.7041         20.2694    
     1.30742         22.2120         23.5194    
   -0.701746         20.3972         19.6955    
     1.22126         23.3470         24.5683    
   -0.691533         22.4876         21.7961    
   -0.132209         22.3838         22.2516    
   -0.280155         22.3031         22.0230    
    0.753606         22.8352         23.5888    
   -0.761914         20.9349         20.1730    
   -0.635180E-02     21.1749         21.1686    
    -1.38556         20.4303         19.0447    
    -1.71535         19.9011         18.1857    
     1.17976         23.3720         24.5517    
    0.208672E-01     22.7840         22.8049    
    0.300383         23.1197         23.4201    
    0.301764E-01     22.7039         22.7341    
    -1.20609         20.9739         19.7678    
    0.269682         22.3159         22.5856    
     1.84528         22.3118         24.1570    
   -0.988357         21.1142         20.1259    
    0.134902         21.9806         22.1155    
     1.60274         22.7810         24.3838    
   -0.903441         21.5307         20.6273    
     1.49724         21.0253         22.5226    
   -0.425113         20.4555         20.0304    
    0.582896         21.0052         21.5881    
   -0.902412         20.4980         19.5955    
   -0.760862         20.6394         19.8785    
    0.261780         21.2757         21.5375    
    0.351036         21.8889         22.2399    
    0.331196E-01     21.4154         21.4486    
    0.628942         22.4657         23.0946    
   -0.968157         21.9555         20.9873    
   -0.372346         20.8889         20.5166    
    0.973937         21.1152         22.0891    
    -1.09076         19.9893         18.8985    
   -0.466146         20.2783         19.8121    
    0.643820         21.5595         22.2033    
    0.243316E-01     20.7358         20.7601    
    0.757441E-01     21.0734         21.1492    
    0.213127         22.0252         22.2383    
    0.789004         22.1255         22.9145    
   -0.707308         21.5335         20.8262    
   -0.519544         21.5239         21.0044    
    0.134666E-01     21.4990         21.5124    
    0.998601         22.5559         23.5545    
   -0.491320         20.4188         19.9275    
   -0.987312E-01     21.7103         21.6116    
    0.597199         21.6379         22.2351    
   -0.544728         20.8786         20.3338    
   -0.423103         22.0743         21.6512    
   -0.359128         21.6526         21.2935    
    0.202977         22.0130         22.2160    
    0.340387E-02     21.2339         21.2373    
     1.36552         21.4849         22.8505    
    0.291255         21.9438         22.2351    
    0.675029         21.9081         22.5831    
   -0.721017         21.4931         20.7721    
   -0.281416         21.9045         21.6231    
   -0.171197E-01     21.7478         21.7307    
   -0.690356E-01     22.8386         22.7695    
   -0.364106         21.4312         21.0671    
    -1.18393         23.0640         21.8801    
   -0.118614         22.7966         22.6780    
     1.01269         24.1532         25.1659    
   -0.449383         22.2328         21.7834    
   -0.116535         22.7868         22.6702    
    0.416772         23.3684         23.7852    
    0.432464         23.1101         23.5426    
    0.681322         23.4842         24.1655    
    0.136074         23.0623         23.1984    
    0.229932         23.1647         23.3946    
   -0.307869         22.8411         22.5332    
     1.01571         23.3647         24.3804    
    -1.57011         22.3072         20.7371    
   -0.401351         23.2376         22.8363    
    0.908452         23.7174         24.6259    
    0.570817         23.9064         24.4773    
    0.710721         22.6996         23.4103    
   -0.414952         22.1037         21.6888    
    0.209675         23.1426         23.3522    
   -0.233987         22.6587         22.4247    
     1.09187         24.1047         25.1966    
   -0.864034         21.7873         20.9233    
   -0.157257         22.9108         22.7536    
   -0.822349E-01     22.7646         22.6824    
   -0.940320E-01     22.0368         21.9428    
     1.30702         24.3394         25.6464    
    0.507195E-02     22.9876         22.9927    
   -0.619445         22.2584         21.6390    
   -0.293145         22.5942         22.3010    
    -1.31073         21.4843         20.1736    
     1.46827         23.9910         25.4592    
    0.137453         22.5442         22.6817    
    0.803214E-01     22.8726         22.9529    
   -0.304371         22.5422         22.2379    
   -0.651576         22.9424         22.2908    
    0.530017         24.0060         24.5360    
    0.154099         23.0819         23.2360    
   -0.812617         22.3982         21.5856    
    0.129902         21.0714         21.2013    
   -0.913815E-02     21.2967         21.2876    
     2.28947         21.8325         24.1220    
   -0.485091         20.6577         20.1726    
     1.52849         21.5091         23.0375    
   -0.816540         20.2284         19.4119    
    0.166116         19.5944         19.7605    
   -0.612837         19.1696         18.5568    
    0.891374         20.5378         21.4292    
    0.221374         20.6822         20.9035    
   -0.199904         19.3495         19.1496    
    0.226546         20.4041         20.6307    
    0.163920         20.3700         20.5339    
   -0.288142         20.1507         19.8626    
     2.11099         21.7776         23.8886    
    0.143134         19.7399         19.8830    
    -1.22906         20.0794         18.8503    
    0.394877         19.9579         20.3528    
    0.390807         19.9897         20.3805    
    0.800127         20.4342         21.2343    
   -0.851948         19.6907         18.8387    
    0.327525         20.4216         20.7491    
   -0.224548         20.1205         19.8960    
   -0.333570         20.0611         19.7275    
    0.168174         20.6681         20.8363    
    -1.43246         19.4930         18.0606    
   -0.695286         19.7539         19.0586    
    0.957069         21.0121         21.9692    
    -1.33619         19.7101         18.3739    
   -0.552263         19.5896         19.0374    
     1.07067         20.9499         22.0206    
    0.192401E-01     19.3857         19.4050    
   -0.529896         19.2361         18.7062    
    0.476254         20.1337         20.6099    
   -0.409826         19.5798         19.1700    
   -0.855677         19.3385         18.4828    
    0.364266         20.7994         21.1637    
   -0.628695E-01     20.6005         20.5376    
   -0.283681         19.3395         19.0558    
    0.590353         20.4447         21.0351    
   -0.138339E-02     20.2139         20.2125    
   -0.294740         20.6131         20.3183    
    0.332280         19.7592         20.0915    
   -0.276339         20.7606         20.4842    
    0.973767         21.2257         22.1995    
    0.432971         20.8313         21.2643    
    0.338246         20.5399         20.8781    
   -0.841574         20.1362         19.2947    
   -0.160140         20.9940         20.8338    
     1.30871         21.6231         22.9318    
    0.224603         19.8893         20.1139    
   -0.850000         19.6648         18.8148    
    0.417416         21.5081         21.9255    
    0.388894         21.4925         21.8814    
   -0.331638         20.5270         20.1954    
     1.67599         21.9438         23.6198    
    -1.16657         20.7829         19.6163    
     1.00651         18.4667         19.4733    
    -1.73359         18.0214         16.2878    
    0.177476         20.1655         20.3430    
   -0.615244         19.6145         18.9992    
   -0.674197         20.1676         19.4934    
     1.39619         20.8276         22.2237    
    -1.02592         19.7104         18.6845    
   -0.938839         18.6426         17.7037    
     1.57752         20.3591         21.9366    
   -0.710803         19.1112         18.4004    
   -0.228597         19.6057         19.3771    
    0.259043         20.5197         20.7787    
    0.620262         21.9838         22.6041    
   -0.416439         21.3232         20.9068    
    0.264543         21.6946         21.9591    
    -1.03056         19.4771         18.4465    
    0.641984         21.6146         22.2566    
    0.371282         20.3242         20.6955    
    0.596420         19.6079         20.2043    
    0.286274         20.6333         20.9196    
   -0.163970         20.0323         19.8683    
    0.513612E-01     19.7381         19.7894    
     1.20518         19.8983         21.1035    
     2.39846         22.2479         24.6463    
     1.41466         20.4979         21.9126    
    0.267757         20.4816         20.7494    
   -0.756853         19.7187         18.9618    
   -0.366969         19.8058         19.4389    
    0.510653E-01     20.1593         20.2103    
   -0.124071         19.6776         19.5535    
   -0.155999         20.0722         19.9162    
   -0.116683         19.2286         19.1119    
    -1.59998         18.8924         17.2925    
    -1.12956         18.2720         17.1424    
    0.102773         19.4094         19.5122    
    0.554364         20.3878         20.9421    
   -0.797577         19.6620         18.8644    
   -0.338804         22.3626         22.0238    
    0.472333         20.8424         21.3147    
   -0.348395         20.1442         19.7958    
    -2.08473         19.1974         17.1126    
   -0.617632         20.9617         20.3441    
   -0.110521         21.2383         21.1278    
    0.890912         22.0032         22.8941    
    0.444632         21.6176         22.0622    
    0.446440         21.3927         21.8391    
    0.654066         21.5611         22.2152    
   -0.893750         20.9552         20.0614    
    0.527033         21.7659         22.2930    
    0.991593         22.3807         23.3723    
    -1.33067         20.5021         19.1714    
    0.958255         21.9420         22.9002    
   -0.649309         21.1686         20.5193    
     1.00712         22.4963         23.5034    
    0.969427         22.4758         23.4452    
    0.445238         21.6082         22.0535    
   -0.463133         19.3632         18.9000    
   -0.174263         20.3167         20.1424    
   -0.809664         19.9702         19.1605    
    -1.44357         20.2974         18.8539    
   -0.314433         19.7567         19.4423    
   -0.799043         19.8798         19.0807    
    -1.33661         19.8442         18.5076    
    0.163118         20.4399         20.6030    
    0.356228         20.7783         21.1345    
     1.24572         21.0130         22.2587    
    0.135734         21.7619         21.8976    
    0.512315E-01     20.9646         21.0158    
    0.336816         20.6696         21.0064    
     2.00614         21.5382         23.5443    
   -0.310811         21.0366         20.7257    
    0.499651         21.5477         22.0473    
   -0.401965         20.7902         20.3883    
   -0.679901         20.3454         19.6655    
   -0.395231         20.8622         20.4669    
    0.423028         20.9208         21.3438    
    0.721667         20.5721         21.2937    
   -0.133901         20.6171         20.4832    
   -0.722782         19.9960         19.2732    
   -0.746726         19.5264         18.7797    
    0.419317         20.9082         21.3276    
     1.38698         20.9045         22.2915    
   -0.391612         19.7780         19.3864    
   -0.546026         19.7787         19.2327    
   -0.372636E-01     20.1254         20.0881    
    0.562739         20.6133         21.1760    
     1.32055         21.5808         22.9014    
   -0.351889         21.6906         21.3387    
    0.351539         21.0700         21.4216    
    0.343891         21.0390         21.3829    
   -0.536424         20.7136         20.1772    
   -0.116204         21.2109         21.0946    
     1.58364         21.5534         23.1371    
    0.719827         20.8902         21.6100    
    0.534058         20.7889         21.3229    
    0.106694         21.0081         21.1148    
     1.51319         21.5492         23.0624    
   -0.916991         20.7685         19.8515    
    0.263061         21.4121         21.6751    
    0.606721         21.4197         22.0264    
    0.941189E-01     21.5147         21.6089    
   -0.800304         21.3117         20.5114    
   -0.167097         22.0293         21.8622    
     2.14058         22.1182         24.2587    
    -1.67850         20.0355         18.3570    
    0.533701         21.0107         21.5444    
   -0.834783         21.0141         20.1794    
    0.224916         21.2772         21.5021    
    0.500012         21.1063         21.6063    
   -0.324448E-01     21.9544         21.9219    
    0.426260E-01     20.7949         20.8375    
    0.407642         20.9220         21.3297    
    0.861905         19.7215         20.5834    
    0.888419         20.1329         21.0214    
   -0.648348         21.1182         20.4698    
    0.385385         21.6731         22.0585    
    -1.11510         21.5178         20.4027    
    0.640836         22.0962         22.7370    
     1.78368         22.6067         24.3904    
    0.206945         23.6493         23.8563    
   -0.156206         20.8284         20.6722    
    0.277547         20.4784         20.7560    
    0.645445E-01     19.6729         19.7374    
   -0.134859         20.3373         20.2025    
    0.904117         19.8614         20.7655    
   -0.708186         19.4703         18.7621    
   -0.743071         19.5405         18.7975    
    0.683635         20.8293         21.5129    
    0.338011         20.0211         20.3591    
    0.118017         19.3547         19.4728    
   -0.424700         20.1452         19.7205    
    0.546243         20.6953         21.2415    
    0.909625         21.0365         21.9461    
   -0.904993         20.0469         19.1419    
   -0.430362         21.1858         20.7554    
    0.800153         22.0779         22.8780    
    0.350536         20.8889         21.2394    
   -0.507702         20.4767         19.9690    
    -1.11681         20.5816         19.4648    
    0.751596         21.6005         22.3521    
    0.264007         20.5634         20.8275    
    -1.40429         20.1119         18.7076    
   -0.492048E-01     20.2740         20.2248    
    0.111366         22.0174         22.1287    
    0.225940         21.0413         21.2673    
    0.172277         21.1895         21.3618    
    0.681755         21.8621         22.5439    
    0.377971         20.5098         20.8878    
   -0.437081         20.1363         19.6993    
   -0.395427         20.9621         20.5667    
   -0.809110         19.7521         18.9429    
    0.489148         20.4795         20.9687    
   -0.907228         19.7427         18.8354    
    0.285389         20.5923         20.8777    
     1.72121         21.0365         22.7578    
   -0.996794         19.4031         18.4063    
    0.244410         20.0800         20.3244    
   -0.400529         19.6093         19.2088    
    0.439124         21.2489         21.6880    
   -0.559432         20.6059         20.0465    
   -0.986183         21.3736         20.3874    
    0.295627         20.8728         21.1685    
    0.241641         20.8434         21.0850    
   -0.405921         20.5855         20.1796    
     1.59894         21.2496         22.8486    
    -1.21997         20.3555         19.1355    
   -0.697097         20.3704         19.6733    
    0.413975E-01     20.6819         20.7233    
    0.345381         21.3271         21.6724    
   -0.500064E-01     20.9320         20.8820    
   -0.317201         20.8014         20.4842    
    0.517593E-01     21.0026         21.0544    
   -0.496306         20.1950         19.6987    
   -0.625527         20.1245         19.4990    
    0.573143E-01     20.3645         20.4218    
    0.873497         22.4334         23.3069    
    0.412488         22.1820         22.5944    
    0.383390         22.1661         22.5495    
   -0.902341         20.3447         19.4424    
     1.68222         21.3906         23.0728    
    -1.59774         19.9719         18.3742    
   -0.735297         20.4047         19.6694    
    0.471218         21.5076         21.9788    
    0.136594         20.1236         20.2602    
   -0.977407         19.4812         18.5038    
    0.515312         20.2723         20.7876    
   -0.148313         21.8387         21.6904    
    0.787904         22.2306         23.0185    
   -0.436013         20.3313         19.8953    
   -0.518310         20.5568         20.0384    
    0.485803         20.9514         21.4372    
   -0.597987         20.6662         20.0682    
   -0.277127         20.1366         19.8595    
   -0.389165         20.2574         19.8683    
   -0.479483         20.7260         20.2465    
    0.115877E-01     21.4832         21.4948    
   -0.101234E-02     21.0523         21.0513    
   -0.230620         21.3873         21.1566    
   -0.911975         20.7145         19.8026    
    0.787818         21.2006         21.9884    
    0.476734         20.3835         20.8602    
    0.422624         20.3540         20.7766    
    0.488106         20.1171         20.6052    
    0.316568         21.6019         21.9185    
   -0.133389         20.4437         20.3104    
    0.434440         19.9498         20.3843    
     1.48415         20.9431         22.4272    
    0.990004         21.3829         22.3729    
    0.196490         20.4531         20.6496    
    0.150844         20.3806         20.5315    
    0.272419         20.7033         20.9757    
   -0.588299         19.1145         18.5262    
    0.981506         20.9827         21.9642    
    -1.94132         19.3104         17.3691    
    -1.11296         20.1244         19.0114    
   -0.587292         20.2959         19.7086    
   -0.819914         20.4279         19.6080    
   -0.224427         20.0858         19.8614    
     1.10056         20.8084         21.9090    
   -0.146114         20.7437         20.5976    
    0.466522         20.8380         21.3045    
    0.100954         19.6551         19.7560    
    0.129987         21.4994         21.6293    
    0.648694         22.6683         23.3170    
    0.319269         21.1032         21.4225    
    0.484362         21.6194         22.1038    
    0.867669         21.0500         21.9177    
    0.273822E-01     21.5115         21.5389    
    0.378989         22.3895         22.7685    
    0.479834         22.4927         22.9725    
