id p is gen f foc0 g1
1451 22.3337364494089 0 4 0 0.75 0.25
1452 21.4913138532604 0 4 0 0.75 0.25
1453 21.4973542181831 0 4 0 0.75 0.25
1454 19.3872576982644 0 4 0 0.75 0.25
1455 16.8436269101139 0 4 0 0.75 0.25
1456 18.2061231736699 0 4 0 0.75 0.25
1457 19.2155092105067 0 4 0 0.75 0.25
1458 19.0136610349318 0 4 0 0.75 0.25
1459 19.0458442697989 0 4 0 0.75 0.25
1460 19.3372988424397 0 4 0 0.75 0.25
1461 19.6940196263492 0 4 0 0.75 0.25
1462 22.0875021319454 0 4 0 0.75 0.25
1463 20.8710750350668 0 4 0 0.75 0.25
1464 20.4193398169431 0 4 0 0.75 0.25
1465 22.761230040608 0 4 0 0.75 0.25
1466 20.754919290337 0 4 0 0.75 0.25
1467 20.6026921143418 0 4 0 0.75 0.25
1468 20.514014894427 0 4 0 0.75 0.25
1469 19.6054221702245 0 4 0 0.75 0.25
1470 19.4754967293511 0 4 0 0.75 0.25
1471 21.9366089544888 0 4 0 0.75 0.25
1472 21.4341780676147 0 4 0 0.75 0.25
1473 19.9915913678761 0 4 0 0.75 0.25
1474 21.3023899518196 0 4 0 0.75 0.25
1475 20.1637694415899 0 4 0 0.75 0.25
1476 20.3626194525402 0 4 0 0.75 0.25
1477 21.2104848929923 0 4 0 0.75 0.25
1478 20.690740787788 0 4 0 0.75 0.25
1479 19.4551074182487 0 4 0 0.75 0.25
1480 18.4633508493332 0 4 0 0.5 0.5
1481 25.5272261658693 0 4 0 0.5 0.5
1482 22.2206647955774 0 4 0 0.5 0.5
1483 21.2379350919078 0 4 0 0.5 0.5
1484 21.8811204419698 0 4 0 0.5 0.5
1485 22.7173287491351 0 4 0 0.5 0.5
1486 25.1819194051764 0 4 0 0.5 0.5
1487 23.1476058681558 0 4 0 0.5 0.5
1488 20.3854951968204 0 4 0 0.5 0.5
1489 21.0393041561503 0 4 0 0.5 0.5
1490 21.1623882441407 0 4 0 0.5 0.5
1491 20.7692709064025 0 4 0 0.5 0.5
1492 22.7876152045232 0 4 0 0.5 0.5
1493 21.5622990020666 0 4 0 0.5 0.5
1494 22.2864249838988 0 4 0 0.5 0.5
1495 20.8297238250533 0 4 0 0.5 0.5
1496 22.9821947683357 0 4 0 0.5 0.5
1497 21.9795120441776 0 4 0 0.5 0.5
1498 22.3115407757757 0 4 0 0.5 0.5
1499 22.2892907799314 0 4 0 0.5 0.5
1500 22.3649139256472 0 4 0 0.5 0.5
1501 20.2693966304831 0 4 0 0.5 0.5
1502 23.5194042659678 0 4 0 0.5 0.5
1503 19.6954869385833 0 4 0 0.5 0.5
1504 24.5683054433211 0 4 0 0.5 0.5
1505 21.7960585512045 0 4 0 0.5 0.5
1506 22.2515938223568 0 4 0 0.5 0.5
1507 22.022967831838 0 4 0 0.5 0.5
1508 23.5887879082989 0 4 0 0.5 0.5
1509 20.1729646871195 0 4 0 0.5 0.5
1510 21.168582173535 0 4 0 0.5 0.5
1511 19.0447252185898 0 4 0 0.5 0.5
1512 18.1857255263929 0 4 0 0.5 0.5
1513 24.5517493484725 0 4 0 0.5 0.5
1514 22.8048887486729 0 4 0 0.5 0.5
1515 23.4200813689781 0 4 0 0.5 0.5
1516 22.7341051856196 0 4 0 0.5 0.5
1517 19.7678118661961 0 4 0 0.5 0.5
1518 22.5855651810424 0 4 0 0.5 0.5
1519 24.1570451011144 0 4 0 0.5 0.5
1520 20.1258831175717 0 4 0 0.5 0.5
1521 22.1154766845632 0 4 0 0.5 0.5
1522 24.3837765500998 0 4 0 0.5 0.5
1523 20.6273057969882 0 4 0 0.5 0.5
1524 22.5225827497705 0 4 0 0.5 0.5
1525 20.0304144038561 0 4 0 0.5 0.5
1526 21.5881240247988 0 4 0 0.5 0.5
1527 19.5955431969264 0 4 0 0.5 0.5
1528 19.8785236729252 0 4 0 0.5 0.5
1529 21.5375291202903 0 4 0 0.5 0.5
1530 22.2399314491176 0 4 0 0.5 0.5
1531 21.4485667681335 0 4 0 0.5 0.5
1532 23.094608102981 0 4 0 0.5 0.5
1533 20.9873436307375 0 4 0 0.5 0.5
1534 20.516561147586 0 4 0 0.5 0.5
1535 22.0891474598872 0 4 0 0.5 0.5
1536 18.8984945618166 0 4 0 0.5 0.5
1537 19.8121078845288 0 4 0 0.5 0.5
1538 22.2033076222286 0 4 0 0.5 0.5
1539 20.7601358278946 0 4 0 0.5 0.5
1540 21.1491740390829 0 4 0 0.5 0.5
1541 22.2383083493836 0 4 0 0.5 0.5
1542 22.9144957890193 0 4 0 0.5 0.5
1543 20.8261683259502 0 4 0 0.5 0.5
1544 21.0043572287492 0 4 0 0.5 0.5
1545 21.5124326124265 0 4 0 0.5 0.5
1546 23.5545356130315 0 4 0 0.5 0.5
1547 19.9274992848903 0 4 0 0.5 0.5
1548 21.611588001824 0 4 0 0.5 0.5
1549 22.235136621629 0 4 0 0.5 0.5
1550 20.3338424176595 0 4 0 0.5 0.5
1551 21.6512155212012 0 4 0 0.5 0.5
1552 21.2934870730108 0 4 0 0.5 0.5
1553 22.2159739859232 0 4 0 0.5 0.5
1554 21.2372628113212 0 4 0 0.5 0.5
1555 22.8504655987234 0 4 0 0.5 0.5
1556 22.2350591144047 0 4 0 0.5 0.5
1557 22.5831023370514 0 4 0 0.5 0.5
1558 20.7720930847648 0 4 0 0.5 0.5
1559 21.6231116040158 0 4 0 0.5 0.5
1560 21.730664287097 0 4 0 0.5 0.5
1561 22.7695440297896 1 4 0 0 1
1562 21.067127384382 1 4 0 0 1
1563 21.8801190420289 1 4 0 0 1
1564 22.678017758573 1 4 0 0 1
1565 25.1658545284874 1 4 0 0 1
1566 21.7834418738015 1 4 0 0 1
1567 22.6702389692792 1 4 0 0 1
1568 23.785205736037 1 4 0 0 1
1569 23.5425530568976 1 4 0 0 1
1570 24.1655444208455 1 4 0 0 1
1571 23.1983594268791 1 4 0 0 1
1572 23.3945845187022 1 4 0 0 1
1573 22.5332065187614 1 4 0 0 1
1574 24.380374154294 1 4 0 0 1
1575 20.7370530928868 1 4 0 0 1
1576 22.836268394861 1 4 0 0 1
1577 24.6258554034073 1 4 0 0 1
1578 24.4772633333431 1 4 0 0 1
1579 23.4102720490697 1 4 0 0 1
1580 21.6887925522427 1 4 0 0 1
1581 23.3522350656289 1 4 0 0 1
1582 22.4246852355783 1 4 0 0 1
1583 25.1966015281455 1 4 0 0 1
1584 20.9233114002589 1 4 0 0 1
1585 22.7535596018351 1 4 0 0 1
1586 22.6823845387509 1 4 0 0 1
1587 21.942761652152 1 4 0 0 1
1588 25.6464171078909 1 4 0 0 1
1589 22.9926693472767 1 4 0 0 1
1590 21.6389519054806 1 4 0 0 1
1591 22.3010056567355 1 4 0 0 1
1592 20.1735774526181 1 4 0 0 1
1593 25.4592395194659 1 4 0 0 1
1594 22.681663014535 1 4 0 0 1
1595 22.9529338428535 1 4 0 0 1
1596 22.2378508962533 1 4 0 0 1
1597 22.290802480109 1 4 0 0 1
1598 24.536001404807 1 4 0 0 1
1599 23.2360442938168 1 4 0 0 1
1600 21.5855681765884 1 4 0 0 1
1601 21.2012700588276 0 5 0 0.75 0.25
1602 21.2875725509988 0 5 0 0.75 0.25
1603 24.1220066428957 0 5 0 0.75 0.25
1604 20.1725766825687 0 5 0 0.75 0.25
1605 23.0375481331075 0 5 0 0.875 0.125
1606 19.4118734795896 0 5 0 0.875 0.125
1607 19.7605268602368 0 5 0 0.875 0.125
1608 18.5567849689135 0 5 0 0.875 0.125
1609 21.4291802481472 0 5 0 0.875 0.125
1610 20.9035274068612 0 5 0 0.875 0.125
1611 19.1496227642462 0 5 0.015625 0.875 0.125
1612 20.6306961201605 0 5 0 0.875 0.125
1613 20.5339174117738 0 5 0 0.875 0.125
1614 19.8626047233493 0 5 0 0.875 0.125
1615 23.8886168719771 0 5 0 0.875 0.125
1616 19.8830028107955 0 5 0 0.875 0.125
1617 18.8503002615245 0 5 0.0078125 0.875 0.125
1618 20.3528002819614 0 5 0 0.875 0.125
1619 20.3805023249755 0 5 0 0.875 0.125
1620 21.2343083753969 0 5 0 0.875 0.125
1621 18.8387222653347 0 5 0 0.875 0.125
1622 20.7491327251674 0 5 0 0.75 0.25
1623 19.8959963867988 0 5 0 0.75 0.25
1624 19.7275210830523 0 5 0 0.75 0.25
1625 20.8362914244047 0 5 0 0.875 0.125
1626 18.0605697708044 0 5 0 0.875 0.125
1627 19.0586090925788 0 5 0 0.875 0.125
1628 21.9692052552022 0 5 0 0.875 0.125
1629 18.3738972752476 0 5 0 0.875 0.125
1630 19.0373672497125 0 5 0 0.875 0.125
1631 22.0206076867623 0 5 0 0.75 0.25
1632 19.4049785118625 0 5 0.015625 0.875 0.125
1633 18.7061722057746 0 5 0.015625 0.875 0.125
1634 20.6099324485152 0 5 0 0.875 0.125
1635 19.1699773267705 0 5 0 0.875 0.125
1636 18.4828092668179 0 5 0 0.875 0.125
1637 21.1637066368006 0 5 0 0.875 0.125
1638 20.5375837044133 0 5 0 0.875 0.125
1639 19.0558399849908 0 5 0 0.875 0.125
1640 21.0350823505648 0 5 0 0.875 0.125
1641 20.2124910145727 0 5 0 0.875 0.125
1642 20.3183125380388 0 5 0 0.875 0.125
1643 20.0915075408909 0 5 0 0.875 0.125
1644 20.4842388001391 0 5 0 0.875 0.125
1645 22.1994670168588 0 5 0 0.875 0.125
1646 21.264263879812 0 5 0 0.875 0.125
1647 20.8781020724182 0 5 0 0.875 0.125
1648 19.2946684647508 0 5 0 0.875 0.125
1649 20.8338195717457 0 5 0.0078125 0.75 0.25
1650 22.9318116228567 0 5 0.0078125 0.75 0.25
1651 20.113887228622 0 5 0 0.875 0.125
1652 18.8147865733757 0 5 0 0.875 0.125
1653 21.9255143007451 0 5 0 0.875 0.125
1654 21.8814389619287 0 5 0 0.875 0.125
1655 20.1954114977881 0 5 0.03125 0.75 0.25
1656 23.6197959469346 0 5 0.03125 0.75 0.25
1657 19.6163283458089 0 5 0.03125 0.75 0.25
1658 19.473259573732 0 5 0 0.875 0.125
1659 16.2877881257369 0 5 0 0.75 0.25
1660 20.3429722694354 0 5 0 0.875 0.125
1661 18.9992391584902 0 5 0 0.875 0.125
1662 19.4933569716345 0 5 0 0.875 0.125
1663 22.2237483166284 0 5 0 0.875 0.125
1664 18.684491908895 0 5 0 0.875 0.125
1665 17.7037157332387 0 5 0 0.875 0.125
1666 21.9365997973871 0 5 0 0.875 0.125
1667 18.4003715899544 0 5 0 0.875 0.125
1668 19.3771310119333 0 5 0 0.875 0.125
1669 20.7786983827311 0 5 0 0.875 0.125
1670 22.6040881453716 0 5 0 0.875 0.125
1671 20.9067694000606 0 5 0 0.875 0.125
1672 21.9591127172246 0 5 0 0.875 0.125
1673 18.4464982609748 0 5 0.015625 0.875 0.125
1674 22.2565912455378 0 5 0 0.75 0.25
1675 20.6954711796344 0 5 0.03125 0.875 0.125
1676 20.2043383707954 0 5 0.03125 0.875 0.125
1677 20.9195791485112 0 5 0.03125 0.875 0.125
1678 19.8683287491588 0 5 0.03125 0.875 0.125
1679 19.7894156489375 0 5 0 0.875 0.125
1680 21.10352290614 0 5 0 0.875 0.125
1681 24.6463423661183 0 5 0 0.875 0.125
1682 21.9125977427259 0 5 0 0.875 0.125
1683 20.7493931380191 0 5 0 0.875 0.125
1684 18.96181814152 0 5 0 0.875 0.125
1685 19.4388765509516 0 5 0 0.875 0.125
1686 20.2103217019707 0 5 0 0.875 0.125
1687 19.5534844583323 0 5 0 0.875 0.125
1688 19.9162045499456 0 5 0 0.875 0.125
1689 19.1118865479711 0 5 0 0.875 0.125
1690 17.2924678028421 0 5 0 0.875 0.125
1691 17.1424053511613 0 5 0 0.875 0.125
1692 19.5122221812608 0 5 0 0.875 0.125
1693 20.9421168162598 0 5 0 0.75 0.25
1694 18.8644367907397 0 5 0 0.75 0.25
1695 22.0237615508175 0 5 0.0078125 0.75 0.25
1696 21.3147062357664 0 5 0 0.75 0.25
1697 19.7958406040136 0 5 0 0.75 0.25
1698 17.1126241071892 0 5 0 0.75 0.25
1699 20.3441068671272 0 5 0 0.75 0.25
1700 21.1277616947015 0 5 0 0.75 0.25
1701 22.8940900341901 0 5 0 0.75 0.25
1702 22.0622140243543 0 5 0 0.75 0.25
1703 21.8391481815708 0 5 0 0.75 0.25
1704 22.2151711138458 0 5 0 0.75 0.25
1705 20.0614191407281 0 5 0 0.75 0.25
1706 22.2929722168464 0 5 0 0.75 0.25
1707 23.3723310782448 0 5 0 0.75 0.25
1708 19.171428406464 0 5 0 0.75 0.25
1709 22.9002441466387 0 5 0 0.75 0.25
1710 20.5193218395594 0 5 0 0.75 0.25
1711 23.5034445037364 0 5 0 0.625 0.375
1712 23.4451999502537 0 5 0 0.625 0.375
1713 22.0534571828132 0 5 0 0.75 0.25
1714 18.9000172661612 0 5 0 0.75 0.25
1715 20.1424011140498 0 5 0 0.75 0.25
1716 19.1604942714133 0 5 0 0.75 0.25
1717 18.8538544241327 0 5 0 0.75 0.25
1718 19.4422593238761 0 5 0 0.75 0.25
1719 19.0807441297155 0 5 0 0.75 0.25
1720 18.5075591913286 0 5 0 0.75 0.25
1721 20.6030203948441 0 5 0 0.75 0.25
1722 21.1345080242126 0 5 0 0.75 0.25
1723 22.2587302224714 0 5 0 0.75 0.25
1724 21.897641962296 0 5 0 0.625 0.375
1725 21.0158385623649 0 5 0 0.625 0.375
1726 21.0064201700312 0 5 0 0.75 0.25
1727 23.5443153366373 0 5 0 0.75 0.25
1728 20.7257475863726 0 5 0.0078125 0.75 0.25
1729 22.047318836009 0 5 0.0078125 0.75 0.25
1730 20.388261664183 0 5 0.0078125 0.625 0.375
1731 19.665468369084 0 5 0 0.75 0.25
1732 20.4669332330782 0 5 0 0.75 0.25
1733 21.3438462945094 0 5 0 0.75 0.25
1734 21.293722478903 0 5 0 0.75 0.25
1735 20.4832059722878 0 5 0 0.75 0.25
1736 19.273172797157 0 5 0 0.75 0.25
1737 18.7797102517148 0 5 0 0.75 0.25
1738 21.3275555922334 0 5 0 0.75 0.25
1739 22.2914791470059 0 5 0 0.75 0.25
1740 19.3863883270002 0 5 0.0078125 0.75 0.25
1741 19.2326794034694 0 5 0 0.75 0.25
1742 20.0881443418526 0 5 0 0.75 0.25
1743 21.1760071016824 0 5 0 0.75 0.25
1744 22.9013619057814 0 5 0 0.75 0.25
1745 21.3387339957579 0 5 0 0.75 0.25
1746 21.4215794569226 0 5 0 0.75 0.25
1747 21.3829043087621 0 5 0 0.75 0.25
1748 20.177200633986 0 5 0 0.75 0.25
1749 21.0946499398105 0 5 0 0.75 0.25
1750 23.1370725451076 0 5 0 0.75 0.25
1751 21.6100010950136 0 5 0 0.75 0.25
1752 21.3229255932374 0 5 0 0.75 0.25
1753 21.1148426328335 0 5 0 0.75 0.25
1754 23.0624154689149 0 5 0 0.75 0.25
1755 19.8515483125624 0 5 0 0.75 0.25
1756 21.6751210318319 0 5 0 0.75 0.25
1757 22.0264386542177 0 5 0 0.75 0.25
1758 21.6088677465288 0 5 0 0.75 0.25
1759 20.5114014075447 0 5 0 0.75 0.25
1760 21.8622329098127 0 5 0 0.75 0.25
1761 24.2587453470304 0 5 0 0.75 0.25
1762 18.3569956464031 0 5 0 0.75 0.25
1763 21.5443587968556 0 5 0 0.75 0.25
1764 20.1793564438899 0 5 0 0.75 0.25
1765 21.5021464543663 0 5 0 0.75 0.25
1766 21.6062943964039 0 5 0 0.75 0.25
1767 21.9219135314471 0 5 0 0.75 0.25
1768 20.8375447012304 0 5 0 0.75 0.25
1769 21.3296843425047 0 5 0 0.75 0.25
1770 20.5834484664138 0 5 0 0.75 0.25
1771 21.0213567326367 0 5 0 0.75 0.25
1772 20.4698299909006 0 5 0 0.75 0.25
1773 22.0584837468389 0 5 0 0.75 0.25
1774 20.4027012829394 0 5 0 0.75 0.25
1775 22.7370494688822 0 5 0 0.75 0.25
1776 24.3903673913755 0 5 0 0.75 0.25
1777 23.856261222735 0 5 0 0.625 0.375
1778 20.672212892374 0 5 0.0078125 0.75 0.25
1779 20.7559595687839 0 5 0 0.75 0.25
1780 19.7374493627216 0 5 0 0.75 0.25
1781 20.202450679236 0 5 0 0.75 0.25
1782 20.7655018819288 0 5 0 0.75 0.25
1783 18.7620948318221 0 5 0 0.75 0.25
1784 18.7974784906657 0 5 0 0.75 0.25
1785 21.5129304365311 0 5 0 0.75 0.25
1786 20.3591256643354 0 5 0.0078125 0.75 0.25
1787 19.4727546427221 0 5 0.0078125 0.75 0.25
1788 19.7205166676926 0 5 0.0078125 0.75 0.25
1789 21.2415035297635 0 5 0.0078125 0.75 0.25
1790 21.9460930074606 0 5 0.0078125 0.75 0.25
1791 19.1419042586066 0 5 0.0078125 0.75 0.25
1792 20.7554464462474 0 5 0 0.75 0.25
1793 22.8780256177309 0 5 0 0.75 0.25
1794 21.2393933700333 0 5 0 0.75 0.25
1795 19.9690176361724 0 5 0 0.75 0.25
1796 19.4648115090341 0 5 0 0.75 0.25
1797 22.3521262907522 0 5 0 0.75 0.25
1798 20.8274517758257 0 5 0 0.75 0.25
1799 18.7076499753061 0 5 0 0.75 0.25
1800 20.2248169252847 0 5 0 0.75 0.25
1801 22.1287481454909 0 5 0 0.625 0.375
1802 21.2672710436375 0 5 0 0.75 0.25
1803 21.36178469819 0 5 0 0.75 0.25
1804 22.5438877592569 0 5 0.015625 0.625 0.375
1805 20.887761053013 0 5 0 0.75 0.25
1806 19.6992624544987 0 5 0 0.75 0.25
1807 20.5666615184641 0 5 0 0.75 0.25
1808 18.9429405676992 0 5 0 0.75 0.25
1809 20.9686898289057 0 5 0 0.75 0.25
1810 18.8354275550802 0 5 0 0.75 0.25
1811 20.8777004099361 0 5 0 0.75 0.25
1812 22.7577609353753 0 5 0 0.75 0.25
1813 18.4062993422907 0 5 0.0078125 0.75 0.25
1814 20.3243738723335 0 5 0.0078125 0.75 0.25
1815 19.2087501679092 0 5 0.0078125 0.75 0.25
1816 21.6880304248024 0 5 0 0.75 0.25
1817 20.0464560861464 0 5 0.015625 0.75 0.25
1818 20.3874485832233 0 5 0 0.75 0.25
1819 21.1684699471972 0 5 0.015625 0.75 0.25
1820 21.0850429016687 0 5 0.015625 0.75 0.25
1821 20.179614956805 0 5 0.015625 0.75 0.25
1822 22.8485691395205 0 5 0 0.75 0.25
1823 19.1354846822046 0 5 0 0.75 0.25
1824 19.6732928984917 0 5 0 0.75 0.25
1825 20.7232719863083 0 5 0 0.75 0.25
1826 21.6724401796932 0 5 0 0.75 0.25
1827 20.8820381989669 0 5 0 0.75 0.25
1828 20.4842030454015 0 5 0 0.75 0.25
1829 21.0543701417837 0 5 0 0.75 0.25
1830 19.6986554061752 0 5 0 0.75 0.25
1831 19.4989658398819 0 5 0 0.75 0.25
1832 20.42177312294 0 5 0 0.75 0.25
1833 23.3068616087686 0 5 0 0.75 0.25
1834 22.594449717939 0 5 0 0.75 0.25
1835 22.5494839254977 0 5 0 0.75 0.25
1836 19.4423779029323 0 5 0 0.75 0.25
1837 23.0728146856562 0 5 0 0.75 0.25
1838 18.3742080990057 0 5 0 0.75 0.25
1839 19.6694062939642 0 5 0 0.75 0.25
1840 21.9787853637933 0 5 0 0.75 0.25
1841 20.2601885585007 0 5 0 0.625 0.375
1842 18.5037969367924 0 5 0 0.75 0.25
1843 20.7875668646037 0 5 0 0.75 0.25
1844 21.6904154937796 0 5 0 0.75 0.25
1845 23.0184666562783 0 5 0 0.75 0.25
1846 19.89527922808 0 5 0 0.75 0.25
1847 20.0384445255146 0 5 0 0.75 0.25
1848 21.437205113172 0 5 0 0.75 0.25
1849 20.0682182332972 0 5 0 0.75 0.25
1850 19.8595055539107 0 5 0 0.75 0.25
1851 19.8682819741765 0 5 0 0.75 0.25
1852 20.2465399476646 0 5 0.0078125 0.75 0.25
1853 21.494833582112 0 5 0 0.75 0.25
1854 21.0512758071136 0 5 0 0.75 0.25
1855 21.15663975171 0 5 0 0.75 0.25
1856 19.8025529158387 0 5 0 0.75 0.25
1857 21.9884180998439 0 5 0 0.75 0.25
1858 20.8602023332217 0 5 0 0.75 0.25
1859 20.7765840666487 0 5 0 0.75 0.25
1860 20.605229984701 0 5 0 0.75 0.25
1861 21.9184675275383 0 5 0.0078125 0.75 0.25
1862 20.310356902324 0 5 0 0.75 0.25
1863 20.3842522046063 0 5 0 0.75 0.25
1864 22.4272378488272 0 5 0 0.75 0.25
1865 22.3728750993079 0 5 0 0.75 0.25
1866 20.6495601924942 0 5 0 0.75 0.25
1867 20.5314804143974 0 5 0 0.75 0.25
1868 20.9757278047072 0 5 0 0.75 0.25
1869 18.5262110756809 0 5 0 0.75 0.25
1870 21.9641747141065 0 5 0 0.75 0.25
1871 17.3691048044946 0 5 0 0.75 0.25
1872 19.0113997443604 0 5 0 0.5 0.5
1873 19.7086465827392 0 5 0 0.5 0.5
1874 19.6079954450973 0 5 0 0.5 0.5
1875 19.8614202598294 0 5 0 0.5 0.5
1876 21.9089598029763 0 5 0 0.5 0.5
1877 20.597592934233 0 5 0 0.5 0.5
1878 21.3045389366895 0 5 0 0.5 0.5
1879 19.7560187565629 0 5 0 0.5 0.5
1880 21.6293459836297 0 5 0 0.5 0.5
1881 23.3169606156165 0 5 0 0.5 0.5
1882 21.4225092395308 0 5 0 0.5 0.5
1883 22.1037548913308 0 5 0 0.5 0.5
1884 21.9177089051696 0 5 0 0.5 0.5
1885 21.5388647567233 0 5 0 0.5 0.5
1886 22.7684849334823 0 5 0 0.5 0.5
1887 22.9725428503682 0 5 0 0.5 0.5
1888 22.321062532988 0 5 0 0.5 0.5
1889 20.8942555474846 0 5 0 0.5 0.5
1890 21.4156406945458 0 5 0 0.375 0.625
1891 20.4151513341718 0 5 0 0.375 0.625
1892 21.3092299676598 0 5 0 0.375 0.625
1893 22.1729182192824 0 5 0 0.5 0.5
1894 18.9417965070595 0 5 0 0.5 0.5
1895 18.5218887605667 0 5 0 0.5 0.5
1896 24.0918677750995 0 5 0 0.5 0.5
1897 22.5006241825947 0 5 0 0.5 0.5
1898 21.2203094015699 0 5 0 0.5 0.5
1899 21.5217661491511 0 5 0 0.5 0.5
1900 19.7606948020068 0 5 0 0.5 0.5
1901 21.2430993794609 0 5 0 0.5 0.5
1902 22.9835025063803 0 5 0 0.5 0.5
1903 22.3588603479233 0 5 0 0.375 0.625
1904 21.7982540742735 0 5 0 0.375 0.625
1905 23.0101764966776 0 5 0 0.375 0.625
1906 21.1392281733937 0 5 0 0.5 0.5
1907 21.3670671337312 0 5 0 0.5 0.5
1908 20.6143700826902 0 5 0 0.5 0.5
1909 22.4278620758298 0 5 0 0.375 0.625
1910 22.7635288861814 0 5 0 0.375 0.625
1911 21.746477326213 0 5 0 0.5 0.5
1912 21.9693463074078 0 5 0 0.5 0.5
1913 22.8240328078601 0 5 0 0.5 0.5
1914 21.5989496345952 0 5 0 0.375 0.625
1915 25.1087961245434 0 5 0 0.375 0.625
1916 22.3189011578134 0 5 0 0.5 0.5
1917 20.9686769159276 0 5 0 0.5 0.5
1918 22.7300906005569 0 5 0 0.5 0.5
1919 22.4274765470866 0 5 0 0.375 0.625
1920 21.5222687476162 0 5 0 0.375 0.625
1921 22.1102805881353 0 5 0 0.5 0.5
1922 19.0150672477256 0 5 0 0.5 0.5
1923 21.1810628521707 0 5 0 0.5 0.5
1924 21.4614587012617 0 5 0 0.5 0.5
1925 20.8817809061971 0 5 0 0.5 0.5
1926 20.2234407000398 0 5 0 0.5 0.5
1927 19.5452856263914 0 5 0 0.5 0.5
1928 21.5929275949566 0 5 0 0.5 0.5
1929 18.6943170541967 0 5 0 0.5 0.5
1930 20.9583139667386 0 5 0 0.5 0.5
1931 18.0208802236984 0 5 0 0.5 0.5
1932 20.0740989483918 0 5 0 0.5 0.5
1933 21.2489430354618 0 5 0 0.5 0.5
1934 23.3359153885662 0 5 0 0.5 0.5
1935 21.3505027914828 0 5 0 0.5 0.5
1936 20.7147746751266 0 5 0 0.5 0.5
1937 21.7571588903776 0 5 0 0.5 0.5
1938 20.2655881780187 0 5 0 0.5 0.5
1939 23.153493090988 0 5 0 0.375 0.625
1940 20.4050113415811 0 5 0 0.375 0.625
1941 22.178862570039 0 5 0 0.375 0.625
1942 21.6319404364379 0 5 0 0.375 0.625
1943 20.8740117396115 0 5 0 0.5 0.5
1944 20.4484111665245 0 5 0 0.5 0.5
1945 22.0420782225992 0 5 0 0.5 0.5
1946 21.4375593082396 0 5 0 0.5 0.5
1947 21.7194874797673 0 5 0 0.5 0.5
1948 22.9855276944971 0 5 0 0.5 0.5
1949 21.7508046979201 0 5 0 0.5 0.5
1950 22.9752341749654 0 5 0 0.375 0.625
1951 23.3603552182673 0 5 0 0.375 0.625
1952 21.6006894505773 0 5 0 0.375 0.625
1953 22.6007909323305 0 5 0 0.5 0.5
1954 21.2590185544656 0 5 0 0.5 0.5
1955 21.2258072751161 0 5 0 0.5 0.5
1956 21.5402627511662 0 5 0 0.5 0.5
1957 21.4366962398908 0 5 0 0.875 0.125
1958 22.4030552768417 0 5 0 0.875 0.125
1959 23.342065312526 0 5 0 0.875 0.125
1960 20.087331199803 0 5 0 0.875 0.125
1961 20.4772848149028 1 5 0 0 1
1962 23.4870359809457 1 5 0 0 1
1963 23.165599191155 1 5 0 0 1
1964 20.5014908366775 1 5 0 0 1
1965 24.7985659695654 1 5 0 0 1
1966 21.4095903818817 1 5 0 0 1
1967 24.8418477457248 1 5 0 0 1
1968 22.8928100696552 1 5 0 0 1
1969 23.1823955994127 1 5 0 0 1
1970 21.3342221396924 1 5 0 0 1
1971 23.3539775107391 1 5 0 0 1
1972 25.9130225648397 1 5 0 0 1
1973 21.9427429392954 1 5 0 0 1
1974 23.0783015302494 1 5 0 0 1
1975 22.5484970328144 1 5 0 0 1
1976 22.6808302176043 1 5 0 0 1
1977 22.1595919099641 1 5 0 0 1
1978 20.6667643881514 1 5 0 0 1
1979 24.6677296240014 1 5 0 0 1
1980 20.4868460629697 1 5 0 0 1
1981 24.7112371030483 1 5 0 0 1
1982 23.3702572522353 1 5 0 0 1
1983 22.3865784028873 1 5 0 0 1
1984 22.7166610776536 1 5 0 0 1
1985 23.5498824328992 1 5 0 0 1
1986 22.375221077964 1 5 0 0 1
1987 19.4379530566816 1 5 0 0 1
1988 22.4261447531451 1 5 0 0 1
1989 20.3608340044996 1 5 0 0 1
1990 22.7542961076544 1 5 0 0 1
1991 21.5180966994055 1 5 0 0 1
1992 21.3060696139397 1 5 0 0 1
1993 21.01444833861 1 5 0 0 1
1994 22.059500431409 1 5 0 0 1
1995 21.8298643692067 1 5 0 0 1
1996 23.0348240997879 1 5 0 0 1
1997 20.708658792947 1 5 0 0 1
1998 24.9225775034952 1 5 0 0 1
1999 23.2862125923345 1 5 0 0 1
2000 23.0356145663246 1 5 0 0 1
2001 23.1323371397378 0 6 0.015625 0.75 0.25
2002 20.4575389007273 0 6 0.015625 0.75 0.25
2003 21.9034074349491 0 6 0 0.6875 0.3125
2004 20.7788953962065 0 6 0 0.6875 0.3125
2005 21.1250661405148 0 6 0 0.6875 0.3125
2006 20.1340728482634 0 6 0 0.75 0.25
2007 22.0904251416336 0 6 0 0.75 0.25
2008 19.6585316398298 0 6 0 0.75 0.25
2009 23.3666559528061 0 6 0 0.75 0.25
2010 21.3326270071231 0 6 0 0.75 0.25
2011 21.5388208541615 0 6 0 0.75 0.25
2012 22.5809229950208 0 6 0 0.75 0.25
2013 20.0272833860231 0 6 0 0.75 0.25
2014 21.830434148286 0 6 0 0.75 0.25
2015 20.6474904898468 0 6 0 0.8125 0.1875
2016 20.937445089896 0 6 0 0.75 0.25
2017 20.8332421132993 0 6 0 0.75 0.25
2018 18.1172755805821 0 6 0 0.8125 0.1875
